show_id,theater_id,movie_id,screen_no,show_time
S016014,T0161,M0346,5,2025-06-26T19:00:00
S016015,T0161,M0413,2,2025-06-21T10:00:00
S016016,T0161,M0191,5,2025-06-20T13:00:00
S016017,T0161,M0244,5,2025-06-23T16:00:00
S016018,T0161,M0053,3,2025-06-24T22:00:00
S016019,T0161,M0286,1,2025-06-24T22:00:00
S016020,T0161,M0482,3,2025-06-24T19:00:00
S016021,T0161,M0379,4,2025-06-25T16:00:00
S016022,T0161,M0303,4,2025-06-24T13:00:00
S016023,T0161,M0114,1,2025-06-29T10:00:00
S016024,T0161,M0466,3,2025-06-26T16:00:00
S016025,T0161,M0260,4,2025-06-29T22:00:00
S016026,T0161,M0443,3,2025-06-29T22:00:00
S016027,T0161,M0485,5,2025-06-21T16:00:00
S016028,T0161,M0136,4,2025-06-24T10:00:00
S016029,T0161,M0307,5,2025-06-28T10:00:00
S016030,T0161,M0486,1,2025-06-27T19:00:00
S016031,T0161,M0198,4,2025-06-24T13:00:00
S016032,T0161,M0366,2,2025-06-24T22:00:00
S016033,T0161,M0487,2,2025-06-23T13:00:00
S016034,T0161,M0131,1,2025-06-20T16:00:00
S016035,T0161,M0262,5,2025-06-20T19:00:00
S016036,T0161,M0068,1,2025-06-29T16:00:00
S016037,T0161,M0286,5,2025-06-30T22:00:00
S016038,T0161,M0374,2,2025-06-24T13:00:00
S016039,T0161,M0481,4,2025-06-29T19:00:00
S016040,T0161,M0128,4,2025-06-26T16:00:00
S016041,T0161,M0353,3,2025-06-29T16:00:00
S016042,T0161,M0326,1,2025-06-21T22:00:00
S016043,T0161,M0002,4,2025-06-25T13:00:00
S016044,T0161,M0300,4,2025-06-26T22:00:00
S016045,T0161,M0438,4,2025-06-25T19:00:00
S016046,T0161,M0217,5,2025-06-26T16:00:00
S016047,T0161,M0212,5,2025-06-27T13:00:00
S016048,T0161,M0102,4,2025-06-20T16:00:00
S016049,T0161,M0297,3,2025-06-23T19:00:00
S016050,T0161,M0212,3,2025-06-21T16:00:00
S016051,T0161,M0148,4,2025-06-22T19:00:00
S016052,T0161,M0409,5,2025-06-23T19:00:00
S016053,T0161,M0030,5,2025-06-27T13:00:00
S016054,T0161,M0458,3,2025-06-28T22:00:00
S016055,T0161,M0392,1,2025-06-21T10:00:00
S016056,T0161,M0068,1,2025-06-29T10:00:00
S016057,T0161,M0168,1,2025-06-20T13:00:00
S016058,T0161,M0040,5,2025-06-21T16:00:00
S016059,T0161,M0054,5,2025-06-29T16:00:00
S016060,T0161,M0095,4,2025-06-25T10:00:00
S016061,T0161,M0027,3,2025-06-26T22:00:00
S016062,T0161,M0493,2,2025-06-29T22:00:00
S016063,T0161,M0344,2,2025-06-21T16:00:00
S016064,T0161,M0477,3,2025-06-24T19:00:00
S016065,T0161,M0121,2,2025-06-30T22:00:00
S016066,T0161,M0455,5,2025-06-29T16:00:00
S016067,T0161,M0434,2,2025-06-21T19:00:00
S016068,T0161,M0497,2,2025-06-30T22:00:00
S016069,T0161,M0454,2,2025-06-28T10:00:00
S016070,T0161,M0362,2,2025-06-27T10:00:00
S016071,T0161,M0487,5,2025-06-24T16:00:00
S016072,T0161,M0211,4,2025-06-23T19:00:00
S016073,T0161,M0319,3,2025-06-23T22:00:00
S016074,T0161,M0014,2,2025-06-26T16:00:00
S016075,T0161,M0159,1,2025-06-20T10:00:00
S016076,T0161,M0099,2,2025-06-20T13:00:00
S016077,T0161,M0032,5,2025-06-25T22:00:00
S016078,T0161,M0136,4,2025-06-30T16:00:00
S016079,T0161,M0335,3,2025-06-28T16:00:00
S016080,T0161,M0273,1,2025-06-23T22:00:00
S016081,T0161,M0041,1,2025-06-22T16:00:00
S016082,T0161,M0211,3,2025-06-24T19:00:00
S016083,T0161,M0009,5,2025-06-22T22:00:00
S016084,T0161,M0396,4,2025-06-25T22:00:00
S016085,T0161,M0329,2,2025-06-28T10:00:00
S016086,T0161,M0146,2,2025-06-27T13:00:00
S016087,T0161,M0255,5,2025-06-30T10:00:00
S016088,T0161,M0484,3,2025-06-26T10:00:00
S016089,T0161,M0419,1,2025-06-20T16:00:00
S016090,T0161,M0365,5,2025-06-30T22:00:00
S016091,T0161,M0333,3,2025-06-26T10:00:00
S016092,T0161,M0325,1,2025-06-27T22:00:00
S016093,T0161,M0055,5,2025-06-25T16:00:00
S016094,T0161,M0428,1,2025-06-30T13:00:00
S016095,T0161,M0027,5,2025-06-25T13:00:00
S016096,T0161,M0485,5,2025-06-22T19:00:00
S016097,T0161,M0219,1,2025-06-24T19:00:00
S016098,T0161,M0490,1,2025-06-20T22:00:00
S016099,T0161,M0074,4,2025-06-29T19:00:00
S016100,T0161,M0275,2,2025-06-24T22:00:00
S016101,T0162,M0204,2,2025-06-26T13:00:00
S016102,T0162,M0212,5,2025-06-20T13:00:00
S016103,T0162,M0220,2,2025-06-29T16:00:00
S016104,T0162,M0233,1,2025-06-20T16:00:00
S016105,T0162,M0463,2,2025-06-26T10:00:00
S016106,T0162,M0428,4,2025-06-27T22:00:00
S016107,T0162,M0447,1,2025-06-22T13:00:00
S016108,T0162,M0057,1,2025-06-24T19:00:00
S016109,T0162,M0245,5,2025-06-30T10:00:00
S016110,T0162,M0093,4,2025-06-28T10:00:00
S016111,T0162,M0221,5,2025-06-20T22:00:00
S016112,T0162,M0027,4,2025-06-26T16:00:00
S016113,T0162,M0345,3,2025-06-25T22:00:00
S016114,T0162,M0064,1,2025-06-21T16:00:00
S016115,T0162,M0343,1,2025-06-28T13:00:00
S016116,T0162,M0019,3,2025-06-21T19:00:00
S016117,T0162,M0451,1,2025-06-20T16:00:00
S016118,T0162,M0147,1,2025-06-30T10:00:00
S016119,T0162,M0122,2,2025-06-30T22:00:00
S016120,T0162,M0296,3,2025-06-24T13:00:00
S016121,T0162,M0024,3,2025-06-27T16:00:00
S016122,T0162,M0449,1,2025-06-29T22:00:00
S016123,T0162,M0223,5,2025-06-21T22:00:00
S016124,T0162,M0235,2,2025-06-22T10:00:00
S016125,T0162,M0011,1,2025-06-21T10:00:00
S016126,T0162,M0127,4,2025-06-30T19:00:00
S016127,T0162,M0223,4,2025-06-21T13:00:00
S016128,T0162,M0139,2,2025-06-23T16:00:00
S016129,T0162,M0252,3,2025-06-21T16:00:00
S016130,T0162,M0022,5,2025-06-28T22:00:00
S016131,T0162,M0190,5,2025-06-20T19:00:00
S016132,T0162,M0300,3,2025-06-22T16:00:00
S016133,T0162,M0390,1,2025-06-21T10:00:00
S016134,T0162,M0221,1,2025-06-24T10:00:00
S016135,T0162,M0468,4,2025-06-22T13:00:00
S016136,T0162,M0158,5,2025-06-26T16:00:00
S016137,T0162,M0049,1,2025-06-22T19:00:00
S016138,T0162,M0012,1,2025-06-27T19:00:00
S016139,T0162,M0410,1,2025-06-22T10:00:00
S016140,T0162,M0053,5,2025-06-21T22:00:00
S016141,T0162,M0284,1,2025-06-24T19:00:00
S016142,T0162,M0111,5,2025-06-28T16:00:00
S016143,T0162,M0306,4,2025-06-22T10:00:00
S016144,T0162,M0125,2,2025-06-21T10:00:00
S016145,T0162,M0174,1,2025-06-24T19:00:00
S016146,T0162,M0292,5,2025-06-22T22:00:00
S016147,T0162,M0288,5,2025-06-28T22:00:00
S016148,T0162,M0065,2,2025-06-23T16:00:00
S016149,T0162,M0150,1,2025-06-29T10:00:00
S016150,T0162,M0415,1,2025-06-21T16:00:00
S016151,T0162,M0193,2,2025-06-29T19:00:00
S016152,T0162,M0328,3,2025-06-23T13:00:00
S016153,T0162,M0142,2,2025-06-23T16:00:00
S016154,T0162,M0329,1,2025-06-21T16:00:00
S016155,T0162,M0247,3,2025-06-22T22:00:00
S016156,T0162,M0377,3,2025-06-29T16:00:00
S016157,T0162,M0123,2,2025-06-27T16:00:00
S016158,T0162,M0100,3,2025-06-22T10:00:00
S016159,T0162,M0152,4,2025-06-22T16:00:00
S016160,T0162,M0171,3,2025-06-27T13:00:00
S016161,T0162,M0028,3,2025-06-26T22:00:00
S016162,T0162,M0128,1,2025-06-25T16:00:00
S016163,T0162,M0086,3,2025-06-26T10:00:00
S016164,T0162,M0023,4,2025-06-30T10:00:00
S016165,T0162,M0376,2,2025-06-23T19:00:00
S016166,T0162,M0422,5,2025-06-28T16:00:00
S016167,T0162,M0318,4,2025-06-21T10:00:00
S016168,T0162,M0451,1,2025-06-20T22:00:00
S016169,T0162,M0195,1,2025-06-22T10:00:00
S016170,T0162,M0281,4,2025-06-29T16:00:00
S016171,T0162,M0297,2,2025-06-27T19:00:00
S016172,T0162,M0321,2,2025-06-20T16:00:00
S016173,T0162,M0342,3,2025-06-30T10:00:00
S016174,T0162,M0325,2,2025-06-30T22:00:00
S016175,T0162,M0415,4,2025-06-25T10:00:00
S016176,T0162,M0187,4,2025-06-27T22:00:00
S016177,T0162,M0229,3,2025-06-23T16:00:00
S016178,T0162,M0264,3,2025-06-23T16:00:00
S016179,T0162,M0122,5,2025-06-23T13:00:00
S016180,T0162,M0229,1,2025-06-27T10:00:00
S016181,T0162,M0364,3,2025-06-20T10:00:00
S016182,T0162,M0128,3,2025-06-22T10:00:00
S016183,T0162,M0110,1,2025-06-22T16:00:00
S016184,T0162,M0301,2,2025-06-29T22:00:00
S016185,T0162,M0311,5,2025-06-27T10:00:00
S016186,T0162,M0342,1,2025-06-20T22:00:00
S016187,T0162,M0368,3,2025-06-29T13:00:00
S016188,T0162,M0346,5,2025-06-30T10:00:00
S016189,T0162,M0336,4,2025-06-28T10:00:00
S016190,T0162,M0236,1,2025-06-23T10:00:00
S016191,T0162,M0214,2,2025-06-24T19:00:00
S016192,T0162,M0030,5,2025-06-28T16:00:00
S016193,T0162,M0364,3,2025-06-21T16:00:00
S016194,T0162,M0484,1,2025-06-23T22:00:00
S016195,T0162,M0265,4,2025-06-26T13:00:00
S016196,T0162,M0456,4,2025-06-25T19:00:00
S016197,T0162,M0218,4,2025-06-23T16:00:00
S016198,T0162,M0276,2,2025-06-29T13:00:00
S016199,T0162,M0008,4,2025-06-30T16:00:00
S016200,T0162,M0255,3,2025-06-29T19:00:00
S016201,T0163,M0075,3,2025-06-24T16:00:00
S016202,T0163,M0072,2,2025-06-30T22:00:00
S016203,T0163,M0276,4,2025-06-25T16:00:00
S016204,T0163,M0218,1,2025-06-20T10:00:00
S016205,T0163,M0158,2,2025-06-28T22:00:00
S016206,T0163,M0438,4,2025-06-22T19:00:00
S016207,T0163,M0420,1,2025-06-29T13:00:00
S016208,T0163,M0217,4,2025-06-29T10:00:00
S016209,T0163,M0024,2,2025-06-28T16:00:00
S016210,T0163,M0467,5,2025-06-23T19:00:00
S016211,T0163,M0190,1,2025-06-28T13:00:00
S016212,T0163,M0220,1,2025-06-29T13:00:00
S016213,T0163,M0317,2,2025-06-28T10:00:00
S016214,T0163,M0245,4,2025-06-29T19:00:00
S016215,T0163,M0122,2,2025-06-25T10:00:00
S016216,T0163,M0221,2,2025-06-29T22:00:00
S016217,T0163,M0031,4,2025-06-25T22:00:00
S016218,T0163,M0352,5,2025-06-30T10:00:00
S016219,T0163,M0221,1,2025-06-24T16:00:00
S016220,T0163,M0333,1,2025-06-22T13:00:00
S016221,T0163,M0378,4,2025-06-24T10:00:00
S016222,T0163,M0416,5,2025-06-21T10:00:00
S016223,T0163,M0286,1,2025-06-21T22:00:00
S016224,T0163,M0117,4,2025-06-22T19:00:00
S016225,T0163,M0471,4,2025-06-22T19:00:00
S016226,T0163,M0339,1,2025-06-26T13:00:00
S016227,T0163,M0150,4,2025-06-26T22:00:00
S016228,T0163,M0011,1,2025-06-26T13:00:00
S016229,T0163,M0380,5,2025-06-29T13:00:00
S016230,T0163,M0303,4,2025-06-27T16:00:00
S016231,T0163,M0297,1,2025-06-25T13:00:00
S016232,T0163,M0451,2,2025-06-28T10:00:00
S016233,T0163,M0033,2,2025-06-28T13:00:00
S016234,T0163,M0464,2,2025-06-24T13:00:00
S016235,T0163,M0002,1,2025-06-20T10:00:00
S016236,T0163,M0186,4,2025-06-20T16:00:00
S016237,T0163,M0201,3,2025-06-21T13:00:00
S016238,T0163,M0416,5,2025-06-24T16:00:00
S016239,T0163,M0494,1,2025-06-21T10:00:00
S016240,T0163,M0469,4,2025-06-21T22:00:00
S016241,T0163,M0423,3,2025-06-24T19:00:00
S016242,T0163,M0168,1,2025-06-23T22:00:00
S016243,T0163,M0108,3,2025-06-27T19:00:00
S016244,T0163,M0325,3,2025-06-22T19:00:00
S016245,T0163,M0004,1,2025-06-27T10:00:00
S016246,T0163,M0434,2,2025-06-29T22:00:00
S016247,T0163,M0314,5,2025-06-25T16:00:00
S016248,T0163,M0422,1,2025-06-29T16:00:00
S016249,T0163,M0448,3,2025-06-26T16:00:00
S016250,T0163,M0279,4,2025-06-23T19:00:00
S016251,T0163,M0030,1,2025-06-20T19:00:00
S016252,T0163,M0171,2,2025-06-22T22:00:00
S016253,T0163,M0209,5,2025-06-22T10:00:00
S016254,T0163,M0459,5,2025-06-28T13:00:00
S016255,T0163,M0239,3,2025-06-22T22:00:00
S016256,T0163,M0466,5,2025-06-20T19:00:00
S016257,T0163,M0240,5,2025-06-23T13:00:00
S016258,T0163,M0472,3,2025-06-28T10:00:00
S016259,T0163,M0291,1,2025-06-24T22:00:00
S016260,T0163,M0106,5,2025-06-23T10:00:00
S016261,T0163,M0089,1,2025-06-21T22:00:00
S016262,T0163,M0087,4,2025-06-25T13:00:00
S016263,T0163,M0322,5,2025-06-27T19:00:00
S016264,T0163,M0115,1,2025-06-21T19:00:00
S016265,T0163,M0491,2,2025-06-23T22:00:00
S016266,T0163,M0465,3,2025-06-29T19:00:00
S016267,T0163,M0105,1,2025-06-21T22:00:00
S016268,T0163,M0091,2,2025-06-22T19:00:00
S016269,T0163,M0403,5,2025-06-20T10:00:00
S016270,T0163,M0271,1,2025-06-21T10:00:00
S016271,T0163,M0490,5,2025-06-25T13:00:00
S016272,T0163,M0048,2,2025-06-20T16:00:00
S016273,T0163,M0140,3,2025-06-20T22:00:00
S016274,T0163,M0431,4,2025-06-23T22:00:00
S016275,T0163,M0032,3,2025-06-22T19:00:00
S016276,T0163,M0246,3,2025-06-22T16:00:00
S016277,T0163,M0025,1,2025-06-24T16:00:00
S016278,T0163,M0005,4,2025-06-26T22:00:00
S016279,T0163,M0410,3,2025-06-24T16:00:00
S016280,T0163,M0254,3,2025-06-26T10:00:00
S016281,T0163,M0372,2,2025-06-29T22:00:00
S016282,T0163,M0196,5,2025-06-26T10:00:00
S016283,T0163,M0027,4,2025-06-25T16:00:00
S016284,T0163,M0392,1,2025-06-23T13:00:00
S016285,T0163,M0220,1,2025-06-23T13:00:00
S016286,T0163,M0389,2,2025-06-30T19:00:00
S016287,T0163,M0254,3,2025-06-28T16:00:00
S016288,T0163,M0032,5,2025-06-20T19:00:00
S016289,T0163,M0214,2,2025-06-28T10:00:00
S016290,T0163,M0138,5,2025-06-23T16:00:00
S016291,T0163,M0115,3,2025-06-27T19:00:00
S016292,T0163,M0408,3,2025-06-27T10:00:00
S016293,T0163,M0360,5,2025-06-24T13:00:00
S016294,T0163,M0432,5,2025-06-20T16:00:00
S016295,T0163,M0372,5,2025-06-24T22:00:00
S016296,T0163,M0047,3,2025-06-29T10:00:00
S016297,T0163,M0289,1,2025-06-29T19:00:00
S016298,T0163,M0239,4,2025-06-29T19:00:00
S016299,T0163,M0212,2,2025-06-23T19:00:00
S016300,T0163,M0007,4,2025-06-22T13:00:00
S016301,T0164,M0021,4,2025-06-20T10:00:00
S016302,T0164,M0375,2,2025-06-28T13:00:00
S016303,T0164,M0109,3,2025-06-21T16:00:00
S016304,T0164,M0172,1,2025-06-25T13:00:00
S016305,T0164,M0272,5,2025-06-25T19:00:00
S016306,T0164,M0292,5,2025-06-26T10:00:00
S016307,T0164,M0371,1,2025-06-20T22:00:00
S016308,T0164,M0338,1,2025-06-20T19:00:00
S016309,T0164,M0244,4,2025-06-23T10:00:00
S016310,T0164,M0110,3,2025-06-20T13:00:00
S016311,T0164,M0079,5,2025-06-30T19:00:00
S016312,T0164,M0141,3,2025-06-30T10:00:00
S016313,T0164,M0377,5,2025-06-21T19:00:00
S016314,T0164,M0389,1,2025-06-30T13:00:00
S016315,T0164,M0263,2,2025-06-28T19:00:00
S016316,T0164,M0317,5,2025-06-24T16:00:00
S016317,T0164,M0216,2,2025-06-21T10:00:00
S016318,T0164,M0100,5,2025-06-24T13:00:00
S016319,T0164,M0158,2,2025-06-30T19:00:00
S016320,T0164,M0182,3,2025-06-22T13:00:00
S016321,T0164,M0319,5,2025-06-22T22:00:00
S016322,T0164,M0276,1,2025-06-24T13:00:00
S016323,T0164,M0333,2,2025-06-29T13:00:00
S016324,T0164,M0257,3,2025-06-28T16:00:00
S016325,T0164,M0470,1,2025-06-22T13:00:00
S016326,T0164,M0411,2,2025-06-26T10:00:00
S016327,T0164,M0376,2,2025-06-20T10:00:00
S016328,T0164,M0205,5,2025-06-26T13:00:00
S016329,T0164,M0088,5,2025-06-25T13:00:00
S016330,T0164,M0448,1,2025-06-21T13:00:00
S016331,T0164,M0278,4,2025-06-26T13:00:00
S016332,T0164,M0063,1,2025-06-28T10:00:00
S016333,T0164,M0455,4,2025-06-26T10:00:00
S016334,T0164,M0336,1,2025-06-25T16:00:00
S016335,T0164,M0254,3,2025-06-29T10:00:00
S016336,T0164,M0297,2,2025-06-21T19:00:00
S016337,T0164,M0100,5,2025-06-23T19:00:00
S016338,T0164,M0476,3,2025-06-26T16:00:00
S016339,T0164,M0101,3,2025-06-22T19:00:00
S016340,T0164,M0236,5,2025-06-26T22:00:00
S016341,T0164,M0377,3,2025-06-30T16:00:00
S016342,T0164,M0053,4,2025-06-29T16:00:00
S016343,T0164,M0313,4,2025-06-29T22:00:00
S016344,T0164,M0214,3,2025-06-20T22:00:00
S016345,T0164,M0076,3,2025-06-29T19:00:00
S016346,T0164,M0252,2,2025-06-24T19:00:00
S016347,T0164,M0373,5,2025-06-22T13:00:00
S016348,T0164,M0235,4,2025-06-28T22:00:00
S016349,T0164,M0394,2,2025-06-21T22:00:00
S016350,T0164,M0315,1,2025-06-22T10:00:00
S016351,T0164,M0297,3,2025-06-26T13:00:00
S016352,T0164,M0198,1,2025-06-26T13:00:00
S016353,T0164,M0344,1,2025-06-21T16:00:00
S016354,T0164,M0009,4,2025-06-24T22:00:00
S016355,T0164,M0232,5,2025-06-28T22:00:00
S016356,T0164,M0260,5,2025-06-20T10:00:00
S016357,T0164,M0338,2,2025-06-20T10:00:00
S016358,T0164,M0422,5,2025-06-23T16:00:00
S016359,T0164,M0421,1,2025-06-21T10:00:00
S016360,T0164,M0379,2,2025-06-21T22:00:00
S016361,T0164,M0260,1,2025-06-25T16:00:00
S016362,T0164,M0449,2,2025-06-21T22:00:00
S016363,T0164,M0211,3,2025-06-22T19:00:00
S016364,T0164,M0385,1,2025-06-26T16:00:00
S016365,T0164,M0018,3,2025-06-29T10:00:00
S016366,T0164,M0443,3,2025-06-26T19:00:00
S016367,T0164,M0441,1,2025-06-25T22:00:00
S016368,T0164,M0356,3,2025-06-30T19:00:00
S016369,T0164,M0208,1,2025-06-21T19:00:00
S016370,T0164,M0240,5,2025-06-20T10:00:00
S016371,T0164,M0448,1,2025-06-26T16:00:00
S016372,T0164,M0284,3,2025-06-28T13:00:00
S016373,T0164,M0270,1,2025-06-21T19:00:00
S016374,T0164,M0022,1,2025-06-25T22:00:00
S016375,T0164,M0499,2,2025-06-25T13:00:00
S016376,T0164,M0136,2,2025-06-25T19:00:00
S016377,T0164,M0137,4,2025-06-30T10:00:00
S016378,T0164,M0255,3,2025-06-21T13:00:00
S016379,T0164,M0317,1,2025-06-23T10:00:00
S016380,T0164,M0375,3,2025-06-27T13:00:00
S016381,T0164,M0343,1,2025-06-21T19:00:00
S016382,T0164,M0220,1,2025-06-28T22:00:00
S016383,T0164,M0287,2,2025-06-22T19:00:00
S016384,T0164,M0448,4,2025-06-24T13:00:00
S016385,T0164,M0012,5,2025-06-20T13:00:00
S016386,T0164,M0207,2,2025-06-27T10:00:00
S016387,T0164,M0175,4,2025-06-30T19:00:00
S016388,T0164,M0012,5,2025-06-25T10:00:00
S016389,T0164,M0114,5,2025-06-24T16:00:00
S016390,T0164,M0034,5,2025-06-26T16:00:00
S016391,T0164,M0204,5,2025-06-24T22:00:00
S016392,T0164,M0236,3,2025-06-26T10:00:00
S016393,T0164,M0429,3,2025-06-23T10:00:00
S016394,T0164,M0163,3,2025-06-24T19:00:00
S016395,T0164,M0492,1,2025-06-25T13:00:00
S016396,T0164,M0221,3,2025-06-23T13:00:00
S016397,T0164,M0086,2,2025-06-23T22:00:00
S016398,T0164,M0246,4,2025-06-29T22:00:00
S016399,T0164,M0451,1,2025-06-26T13:00:00
S016400,T0164,M0144,3,2025-06-20T16:00:00
S016401,T0165,M0293,1,2025-06-29T16:00:00
S016402,T0165,M0384,4,2025-06-26T19:00:00
S016403,T0165,M0136,2,2025-06-30T22:00:00
S016404,T0165,M0461,5,2025-06-24T13:00:00
S016405,T0165,M0081,2,2025-06-23T10:00:00
S016406,T0165,M0268,4,2025-06-27T13:00:00
S016407,T0165,M0018,3,2025-06-29T13:00:00
S016408,T0165,M0405,3,2025-06-24T13:00:00
S016409,T0165,M0385,3,2025-06-26T16:00:00
S016410,T0165,M0097,4,2025-06-20T10:00:00
S016411,T0165,M0224,3,2025-06-20T13:00:00
S016412,T0165,M0157,4,2025-06-24T19:00:00
S016413,T0165,M0188,5,2025-06-22T22:00:00
S016414,T0165,M0392,3,2025-06-27T22:00:00
S016415,T0165,M0304,4,2025-06-26T13:00:00
S016416,T0165,M0448,4,2025-06-26T22:00:00
S016417,T0165,M0326,1,2025-06-24T22:00:00
S016418,T0165,M0076,4,2025-06-24T19:00:00
S016419,T0165,M0188,5,2025-06-26T19:00:00
S016420,T0165,M0251,4,2025-06-25T13:00:00
S016421,T0165,M0136,2,2025-06-25T10:00:00
S016422,T0165,M0302,4,2025-06-25T13:00:00
S016423,T0165,M0017,2,2025-06-29T16:00:00
S016424,T0165,M0484,1,2025-06-28T19:00:00
S016425,T0165,M0087,4,2025-06-29T10:00:00
S016426,T0165,M0194,4,2025-06-26T16:00:00
S016427,T0165,M0462,1,2025-06-29T22:00:00
S016428,T0165,M0156,5,2025-06-27T22:00:00
S016429,T0165,M0342,5,2025-06-30T10:00:00
S016430,T0165,M0401,3,2025-06-27T13:00:00
S016431,T0165,M0158,1,2025-06-29T19:00:00
S016432,T0165,M0175,3,2025-06-21T13:00:00
S016433,T0165,M0322,5,2025-06-28T22:00:00
S016434,T0165,M0318,2,2025-06-25T19:00:00
S016435,T0165,M0157,5,2025-06-22T19:00:00
S016436,T0165,M0360,3,2025-06-22T19:00:00
S016437,T0165,M0377,5,2025-06-28T16:00:00
S016438,T0165,M0037,2,2025-06-23T10:00:00
S016439,T0165,M0389,2,2025-06-29T13:00:00
S016440,T0165,M0343,1,2025-06-23T22:00:00
S016441,T0165,M0088,5,2025-06-24T22:00:00
S016442,T0165,M0092,2,2025-06-30T10:00:00
S016443,T0165,M0463,5,2025-06-26T13:00:00
S016444,T0165,M0327,4,2025-06-24T10:00:00
S016445,T0165,M0016,3,2025-06-22T10:00:00
S016446,T0165,M0266,1,2025-06-25T19:00:00
S016447,T0165,M0216,3,2025-06-22T13:00:00
S016448,T0165,M0369,3,2025-06-21T10:00:00
S016449,T0165,M0363,1,2025-06-26T10:00:00
S016450,T0165,M0300,1,2025-06-23T19:00:00
S016451,T0165,M0291,5,2025-06-24T13:00:00
S016452,T0165,M0027,4,2025-06-28T19:00:00
S016453,T0165,M0272,5,2025-06-26T16:00:00
S016454,T0165,M0284,2,2025-06-26T19:00:00
S016455,T0165,M0215,3,2025-06-29T10:00:00
S016456,T0165,M0073,5,2025-06-26T22:00:00
S016457,T0165,M0265,3,2025-06-20T22:00:00
S016458,T0165,M0133,3,2025-06-23T22:00:00
S016459,T0165,M0433,2,2025-06-27T22:00:00
S016460,T0165,M0164,2,2025-06-24T13:00:00
S016461,T0165,M0360,1,2025-06-30T13:00:00
S016462,T0165,M0213,5,2025-06-20T16:00:00
S016463,T0165,M0081,4,2025-06-21T10:00:00
S016464,T0165,M0252,5,2025-06-25T10:00:00
S016465,T0165,M0459,5,2025-06-24T10:00:00
S016466,T0165,M0014,4,2025-06-28T13:00:00
S016467,T0165,M0305,3,2025-06-25T13:00:00
S016468,T0165,M0266,4,2025-06-25T10:00:00
S016469,T0165,M0083,4,2025-06-21T22:00:00
S016470,T0165,M0390,1,2025-06-23T10:00:00
S016471,T0165,M0051,2,2025-06-21T10:00:00
S016472,T0165,M0338,4,2025-06-26T16:00:00
S016473,T0165,M0442,5,2025-06-24T16:00:00
S016474,T0165,M0089,4,2025-06-23T19:00:00
S016475,T0165,M0274,1,2025-06-20T16:00:00
S016476,T0165,M0195,3,2025-06-25T10:00:00
S016477,T0165,M0254,4,2025-06-24T16:00:00
S016478,T0165,M0158,1,2025-06-22T19:00:00
S016479,T0165,M0246,4,2025-06-20T22:00:00
S016480,T0165,M0062,3,2025-06-25T16:00:00
S016481,T0165,M0461,3,2025-06-21T19:00:00
S016482,T0165,M0080,1,2025-06-21T22:00:00
S016483,T0165,M0350,2,2025-06-21T19:00:00
S016484,T0165,M0228,2,2025-06-28T19:00:00
S016485,T0165,M0246,3,2025-06-23T16:00:00
S016486,T0165,M0078,3,2025-06-23T19:00:00
S016487,T0165,M0423,4,2025-06-30T13:00:00
S016488,T0165,M0257,3,2025-06-28T10:00:00
S016489,T0165,M0324,4,2025-06-28T10:00:00
S016490,T0165,M0138,5,2025-06-27T10:00:00
S016491,T0165,M0464,2,2025-06-24T16:00:00
S016492,T0165,M0410,3,2025-06-24T13:00:00
S016493,T0165,M0167,2,2025-06-30T13:00:00
S016494,T0165,M0095,2,2025-06-27T16:00:00
S016495,T0165,M0189,2,2025-06-29T10:00:00
S016496,T0165,M0276,4,2025-06-23T22:00:00
S016497,T0165,M0392,4,2025-06-26T13:00:00
S016498,T0165,M0179,1,2025-06-29T22:00:00
S016499,T0165,M0414,3,2025-06-26T13:00:00
S016500,T0165,M0467,1,2025-06-21T19:00:00
S016501,T0166,M0043,2,2025-06-28T10:00:00
S016502,T0166,M0124,2,2025-06-30T10:00:00
S016503,T0166,M0025,3,2025-06-30T22:00:00
S016504,T0166,M0485,4,2025-06-20T16:00:00
S016505,T0166,M0196,4,2025-06-26T13:00:00
S016506,T0166,M0377,3,2025-06-22T10:00:00
S016507,T0166,M0131,3,2025-06-23T22:00:00
S016508,T0166,M0177,5,2025-06-24T22:00:00
S016509,T0166,M0206,5,2025-06-22T19:00:00
S016510,T0166,M0449,4,2025-06-25T13:00:00
S016511,T0166,M0199,1,2025-06-21T19:00:00
S016512,T0166,M0024,5,2025-06-24T13:00:00
S016513,T0166,M0305,1,2025-06-24T19:00:00
S016514,T0166,M0230,4,2025-06-21T19:00:00
S016515,T0166,M0256,5,2025-06-30T16:00:00
S016516,T0166,M0064,5,2025-06-30T16:00:00
S016517,T0166,M0373,3,2025-06-26T19:00:00
S016518,T0166,M0444,2,2025-06-25T10:00:00
S016519,T0166,M0355,1,2025-06-30T13:00:00
S016520,T0166,M0041,5,2025-06-20T16:00:00
S016521,T0166,M0474,4,2025-06-28T13:00:00
S016522,T0166,M0131,3,2025-06-24T19:00:00
S016523,T0166,M0276,3,2025-06-22T16:00:00
S016524,T0166,M0032,5,2025-06-29T16:00:00
S016525,T0166,M0294,3,2025-06-25T19:00:00
S016526,T0166,M0354,5,2025-06-26T22:00:00
S016527,T0166,M0451,4,2025-06-20T19:00:00
S016528,T0166,M0180,3,2025-06-26T13:00:00
S016529,T0166,M0479,5,2025-06-20T19:00:00
S016530,T0166,M0109,2,2025-06-20T22:00:00
